0.031, 5
0.064, 5
0.097, 5
0.129, 5
0.161, 5
0.194, 5
0.228, 5
0.268, 5
0.304, 5
0.34, 5
0.373, 5
0.406, 5
0.437, 5
0.471, 5
0.504, 5
0.537, 5
0.57, 6
0.603, 5
0.635, 5
0.667, 5
0.703, 5
0.735, 5
0.77, 5
0.806, 5
0.842, 5
0.876, 5
0.909, 5
0.943, 5
0.975, 5
1.009, 6
1.042, 6
1.074, 6
1.108, 6
1.14, 6
1.174, 6
1.211, 6
1.247, 6
1.279, 6
1.313, 6
1.349, 6
1.385, 6
1.416, 6
1.45, 6
1.482, 6
1.515, 6
1.549, 6
1.58, 6
1.612, 6
1.646, 6
1.678, 6
1.711, 6
1.742, 6
1.776, 6
1.808, 6
1.841, 6
1.881, 6
1.917, 6
1.953, 6
1.988, 6
2.024, 6
2.056, 6
2.09, 6
2.123, 6
2.156, 6
2.189, 6
2.221, 6
2.255, 6
2.292, 6
2.326, 6
2.358, 6
2.394, 6
2.427, 6
2.46, 6
2.494, 6
2.526, 6
2.557, 6
2.592, 6
2.624, 6
2.657, 6
2.689, 6
2.723, 6
2.757, 6
2.789, 6
2.823, 6
2.86, 6
2.896, 6
2.93, 6
2.962, 6
2.998, 6
3.031, 6
3.063, 6
3.099, 6
3.131, 6
3.165, 6
3.198, 6
3.231, 6
3.264, 6
3.296, 6
3.331, 6
3.362, 6
3.397, 6
3.433, 6
3.47, 6
3.505, 6
3.537, 6
3.571, 6
3.602, 6
3.635, 6
3.667, 6
3.699, 6
3.733, 6
3.766, 6
3.798, 6
3.832, 6
3.868, 6
3.904, 6
3.936, 6
3.971, 6
4.007, 6
4.043, 6
4.077, 6
4.11, 6
4.144, 6
4.176, 6
4.21, 6
4.243, 6
4.276, 6
4.309, 6
4.341, 6
4.375, 6
4.407, 6
4.44, 6
4.472, 6
4.508, 6
4.541, 6
4.575, 6
4.61, 6
4.646, 6
4.681, 6
4.716, 6
4.752, 6
4.784, 6
4.818, 6
4.851, 6
4.883, 6
4.917, 6
4.949, 6
4.985, 6
5.016, 6
5.049, 6
5.081, 6
5.118, 7
5.15, 6
5.183, 7
5.219, 7
5.255, 7
5.291, 7
5.323, 7
5.357, 7
5.389, 7
5.422, 7
5.456, 7
5.488, 7
5.522, 7
5.561, 7
5.595, 7
5.631, 7
5.667, 7
5.703, 7
5.739, 7
5.774, 7
5.806, 7
5.84, 7
5.872, 7
5.906, 7
5.939, 7
5.972, 7
6.005, 7
6.037, 7
6.071, 7
6.103, 7
6.136, 7
6.168, 7
6.205, 7
6.237, 7
6.271, 7
6.306, 7
6.342, 7
6.378, 7
6.41, 7
6.444, 7
6.476, 7
6.509, 7
6.543, 7
6.575, 7
6.609, 7
6.646, 7
6.68, 7
6.712, 7
6.748, 7
6.78, 7
6.814, 7
6.85, 7
6.885, 7
6.917, 7
6.951, 7
6.983, 7
7.017, 7
7.05, 7
7.082, 7
7.117, 7
7.148, 7
7.183, 7
7.219, 7
7.256, 7
7.292, 7
7.324, 7
7.357, 7
7.392, 7
7.429, 7
7.461, 7
7.495, 7
7.527, 7
7.56, 7
7.594, 7
7.626, 7
7.66, 7
7.697, 7
7.733, 7
7.767, 7
7.799, 7
7.835, 7
7.868, 7
7.901, 7
7.932, 7
7.966, 7
7.999, 7
8.032, 7
8.065, 7
8.098, 7
8.131, 7
8.163, 7
8.198, 7
8.229, 7
8.264, 7
8.301, 7
8.337, 7
8.371, 7
8.403, 7
8.436, 7
8.468, 7
8.501, 7
8.534, 7
8.566, 7
8.6, 7
8.632, 7
8.665, 7
8.699, 7
8.733, 7
8.765, 7
8.802, 7
8.834, 7
8.868, 7
8.904, 7
8.94, 7
8.975, 7
9.007, 7
9.041, 7
9.074, 7
9.107, 7
9.14, 7
9.173, 7
9.207, 7
9.239, 7
9.273, 7
9.309, 7
9.346, 7
9.378, 7
9.412, 7
9.448, 7
9.48, 7
9.513, 7
9.549, 7
9.581, 7
9.615, 7
9.648, 7
9.68, 7
9.714, 7
9.746, 7
9.78, 7
9.812, 7
9.847, 7
9.881, 7
9.913, 7
9.949, 7
9.982, 7
10.015, 7
10.051, 7
10.083, 7
10.117, 7
10.15, 7
10.182, 7
10.216, 7
10.252, 7
10.284, 7
10.319, 7
10.355, 7
10.391, 7
10.425, 8
10.457, 8
10.493, 7
10.526, 8
10.558, 8
10.59, 8
10.624, 8
10.657, 8
10.69, 8
10.723, 8
10.756, 8
10.788, 8
10.82, 8
10.856, 8
10.889, 8
10.923, 8
10.959, 8
10.994, 8
11.03, 8
11.062, 8
11.096, 8
11.132, 8
11.165, 8
11.197, 8
11.231, 8
11.263, 8
11.298, 8
11.332, 8
11.364, 8
11.4, 8
11.432, 8
11.466, 8
11.502, 8
11.538, 8
11.569, 8
11.604, 8
11.635, 8
11.669, 8
11.702, 8
11.734, 8
11.769, 8
11.801, 8
11.835, 8
11.866, 8
11.901, 8
11.935, 8
11.968, 8
12.004, 8
12.036, 8
12.069, 8
12.105, 8
12.137, 8
12.171, 8
12.203, 8
12.237, 8
12.27, 8
12.302, 8
12.336, 8
12.368, 8
12.403, 8
12.439, 8
12.475, 8
12.511, 8
12.545, 8
12.577, 8
12.611, 8
12.643, 8
12.675, 8
12.708, 8
12.741, 8
12.774, 8
12.806, 8
12.839, 8
12.872, 8
12.904, 8
12.939, 8
12.971, 8
13.003, 8
13.037, 8
13.07, 8
13.103, 8
13.136, 8
13.168, 8
13.202, 8
13.234, 8
13.267, 8
13.299, 8
13.335, 8
13.368, 8
13.401, 8
13.437, 8
13.473, 8
13.504, 8
13.539, 8
13.571, 8
13.604, 8
13.637, 8
13.67, 8
13.703, 8
13.736, 8
13.77, 8
13.806, 8
13.843, 8
13.879, 8
13.911, 8
13.945, 8
13.981, 8
14.012, 8
14.046, 8
14.078, 8
14.111, 8
14.145, 8
14.176, 8
14.211, 8
14.243, 8
14.277, 8
14.309, 8
14.344, 8
14.38, 8
14.414, 8
14.446, 8
14.482, 8
14.515, 8
14.548, 8
14.584, 8
14.616, 8
14.649, 8
14.683, 8
14.715, 8
14.75, 8
14.786, 8
14.818, 8
14.852, 8
14.888, 8
14.924, 8
14.959, 8
14.991, 8
15.024, 8
15.057, 8
15.09, 8
15.121, 8
15.154, 8
15.187, 8
15.22, 8
15.253, 8
15.285, 8
15.318, 8
15.35, 8
15.382, 8
15.414, 8
15.45, 8
15.483, 8
15.515, 8
15.547, 8
15.581, 8
15.614, 8
15.647, 8
15.68, 8
15.712, 8
15.745, 8
15.777, 8
15.813, 8
15.846, 8
15.88, 8
15.916, 8
15.951, 8
15.983, 8
16.017, 8
16.049, 8
16.083, 8
16.116, 8
16.148, 8
16.182, 8
16.214, 8
16.249, 8
16.285, 8
16.321, 8
16.357, 8
16.39, 8
16.423, 8
16.459, 8
16.495, 8
16.531, 8
16.563, 8
16.596, 8
16.632, 8
16.666, 8
16.698, 8
16.733, 8
16.769, 8
16.806, 8
16.841, 8
16.874, 8
16.907, 8
16.943, 8
16.975, 8
17.009, 8
17.042, 8
17.074, 8
17.11, 8
17.146, 8
17.178, 8
17.213, 8
17.249, 8
17.285, 8
17.32, 8
17.352, 8
17.384, 8
17.416, 8
17.45, 8
17.483, 8
17.516, 8
17.549, 8
17.581, 8
17.616, 8
17.652, 8
17.687, 8
17.719, 8
17.755, 9
17.787, 9
17.82, 9
17.856, 9
17.892, 9
17.928, 8
17.96, 9
17.993, 9
18.027, 9
18.059, 9
18.093, 9
18.129, 9
18.161, 9
18.196, 9
18.23, 9
18.262, 9
18.298, 9
18.331, 9
18.364, 9
18.4, 9
18.432, 9
18.465, 9
18.501, 9
18.535, 9
18.571, 9
18.607, 9
18.644, 9
18.68, 9
18.715, 9
18.746, 9
18.782, 9
18.815, 9
18.848, 9
18.88, 9
18.913, 9
18.946, 9
18.979, 9
19.013, 9
19.045, 9
19.077, 9
19.11, 9
19.146, 9
19.178, 9
19.212, 9
19.248, 9
19.284, 9
19.319, 9
19.351, 9
19.385, 9
19.418, 9
19.451, 9
19.484, 9
19.516, 9
19.55, 9
19.582, 9
19.617, 9
19.653, 9
19.69, 9
19.722, 9
19.755, 9
19.791, 9
19.827, 9
19.859, 9
19.893, 9
19.925, 9
19.958, 9
19.992, 9
20.024, 9
20.058, 9
20.094, 9
20.13, 9
20.165, 9
20.197, 9
20.233, 9
20.266, 9
20.299, 9
20.338, 9
20.371, 9
20.403, 9
20.436, 9
20.47, 9
20.502, 9
20.536, 9
20.568, 9
20.603, 9
20.639, 9
20.675, 9
20.709, 9
20.742, 9
20.777, 9
20.81, 9
20.842, 9
20.874, 9
20.908, 9
20.941, 9
20.974, 9
21.008, 9
21.044, 9
21.081, 9
21.113, 9
21.147, 9
21.183, 9
21.219, 9
21.25, 9
21.284, 9
21.317, 9
21.35, 9
21.383, 9
21.416, 9
21.45, 9
21.486, 9
21.522, 9
21.557, 9
21.589, 9
21.625, 9
21.657, 9
21.69, 9
21.726, 9
21.758, 9
21.792, 9
21.825, 9
21.858, 9
21.891, 9
21.923, 9
21.958, 9
21.994, 9
22.031, 9
22.067, 9
22.101, 9
22.134, 9
22.168, 9
22.204, 9
22.237, 9
22.27, 9
22.303, 9
22.335, 9
22.37, 9
22.401, 9
22.436, 9
22.473, 9
22.505, 9
22.539, 9
22.574, 9
22.608, 9
22.64, 9
22.674, 9
22.707, 9
22.74, 9
22.771, 9
22.803, 9
22.835, 9
22.87, 9
22.907, 9
22.943, 9
22.979, 9
23.013, 9
23.045, 9
23.08, 9
23.114, 9
23.146, 9
23.178, 9
23.211, 9
23.245, 9
23.277, 9
23.312, 9
23.348, 9
23.384, 9
23.417, 9
23.449, 9
23.481, 9
23.514, 9
23.548, 9
23.582, 9
23.615, 9
23.647, 9
23.68, 9
23.712, 9
23.748, 9
23.781, 9
23.815, 9
23.851, 9
23.886, 9
23.921, 9
23.953, 9
23.988, 9
24.02, 9
24.056, 9
24.089, 9
24.123, 9
24.155, 9
24.19, 9
24.224, 9
24.256, 9
24.292, 9
24.325, 9
24.358, 9
24.394, 9
24.425, 9
24.46, 9
24.491, 9
24.525, 9
24.558, 9
24.591, 9
24.623, 9
24.655, 10
24.688, 10
24.722, 10
24.758, 10
24.794, 10
24.829, 10
24.861, 10
24.896, 10
24.93, 10
24.964, 10
24.997, 10
25.031, 10
25.063, 10
25.097, 10
25.132, 10
25.164, 10
25.2, 10
25.233, 10
25.266, 10
25.302, 10
25.338, 10
25.37, 10
25.403, 10
25.437, 10
25.469, 10
25.503, 10
25.536, 10
25.57, 10
25.606, 10
25.642, 10
25.677, 10
25.709, 10
25.744, 10
25.776, 10
25.809, 10
25.842, 10
25.875, 10
25.911, 10
25.945, 10
25.979, 10
26.012, 10
26.048, 10
26.081, 10
26.114, 10
26.15, 10
26.186, 10
26.222, 10
26.254, 10
26.287, 10
26.319, 10
26.351, 10
26.383, 10
26.417, 10
26.45, 10
26.484, 10
